reviewerID,asin,overall,reviewText
A3VJQ5WRH77UKU,B001OHV1H4,5,Does a great job of volumizing and is gentle on my hair.
A3VJQ5WRH77UKU,B0012Y0ZG2,5,Does a great job of volumizing and is gentle on my hair.
A3VJQ5WRH77UKU,B00006L9LC,5,Does a great job of volumizing and is gentle on my hair.
A3VJQ5WRH77UKU,B0012Y0ZG2,5,Does a great job of volumizing and is gentle on my hair.
A3VLTT45T236B,B019809F9Y,5,"I love this product!! Inexpensive, consistant high quality, decades of popular success, works as advertised and smells good!
It does cause your razor to clog a little as it seems to bind the hair/stubble in a clump or paste on the screen, corners, ect.: Elbow grease works every time :)
I've used Lectric Shave on everything from a 1973 Mark 4 Remington, a few drug store Norelco's, one horrible Sunbeam and now my second favorite; a Braun 320s-4 (#1 favorite is still the ms-3/4700 Remington micro screen, best razor Rem ever made!) and Lectric shave works great every time making poor shavers do a better job than normal! A brush and a pipe cleaner will be needed but worth it!"
A3VLTT45T236B,B001QY8QXM,5,"12/2016 UPDATE: Still using these as my primary blade. After a couple of 100 blade boxes every blade is consistently good and the same. Sharp yet forgiving and smooth/no irritation!
 These are made by Gillette in their St. Petersburg factory on original Gillette equipment. If you love the old Spoiler Gillette blades or the current Merkur Platinum blades you'll love these; like the same thing!  Smooth, no drag or pull. As long as I don't push or rush no razor burn. Been using these blades for five years now and love them!  Give them a try!"
A3VLTT45T236B,B0013NB7DW,5,"I love this product!! Inexpensive, consistant high quality, decades of popular success, works as advertised and smells good!
It does cause your razor to clog a little as it seems to bind the hair/stubble in a clump or paste on the screen, corners, ect.: Elbow grease works every time :)
I've used Lectric Shave on everything from a 1973 Mark 4 Remington, a few drug store Norelco's, one horrible Sunbeam and now my second favorite; a Braun 320s-4 (#1 favorite is still the ms-3/4700 Remington micro screen, best razor Rem ever made!) and Lectric shave works great every time making poor shavers do a better job than normal! A brush and a pipe cleaner will be needed but worth it!"
A3VLTT45T236B,B019809F9Y,1,"Williams Lectirc Shave is a great product that has served men's electric shaving needs for several decades!  BUT DON'T buy it here!  WHY?  I didn't pay close enough attention to the prices vs weight and when it arrived I was really angry!  This is the 3 ounce travel bottle that you can sometimes find in you local drug store for about $2.50, NOT $5.62!!!  For $5.48 - $5.85 you can buy the 7 ounce bottle at every drugstore in your town or on line at CVS.com or Drugstore.com or any other online national drug store chain.  DON'T GET RIPPED OFF BY THIS SELLER!!  YOU ARE PAYING TOO MUCH FOR WHAT YOU GET! THE PRICE SHOULD BE FOR THE 7 OUNCE BOTTLE AND NOT THE 3 OUNCE BOTTLE.  RIP OFF!!!!!!!!!!!"
A3VUYRFM95CGJR,B0012Y0ZG2,5,Thank you.
A3VUYRFM95CGJR,B000URXP6E,5,Thank you.
A3VUYRFM95CGJR,B0009RF9DW,5,Thank you.
A3VUYRFM95CGJR,B0012Y0ZG2,5,Thank you.
A3W3YT08F94PO7,B000URXP6E,1,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!"
A3W3YT08F94PO7,B001OHV1H4,1,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!"
A3W3YT08F94PO7,B0012Y0ZG2,1,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!"
A3W3YT08F94PO7,B00006L9LC,1,"The shampoo has the consistency of water, so you won't be able to hold enough in your hand to get it on your head.  Very disappointed!"
A3YUWJTIW15EE,B001OHV1H4,5,I love this lotion and use it under make up for a glow. I used to be able to but it locally but can't find it any more. This is a good price.
A3YUWJTIW15EE,B0012Y0ZG2,5,I love this lotion and use it under make up for a glow. I used to be able to but it locally but can't find it any more. This is a good price.
A3YUWJTIW15EE,B00006L9LC,5,I love this lotion and use it under make up for a glow. I used to be able to but it locally but can't find it any more. This is a good price.
A3YUWJTIW15EE,B0012Y0ZG2,5,I love this lotion and use it under make up for a glow. I used to be able to but it locally but can't find it any more. This is a good price.
A41D5III07SB6,B001OHV1H4,5,Love this!
A41D5III07SB6,B0012Y0ZG2,5,Love this!
A41D5III07SB6,B00006L9LC,5,Love this!
A41D5III07SB6,B0012Y0ZG2,5,Love this!
A4DEEDXZK8L78,B0012Y0ZG2,5,This is a beautiful scented lotion.  Very moisturizing and scent is perfect. I will order again when I run out.  It matched perfectly to the perfume.
A4DEEDXZK8L78,B000URXP6E,5,This is a beautiful scented lotion.  Very moisturizing and scent is perfect. I will order again when I run out.  It matched perfectly to the perfume.
A4DEEDXZK8L78,B0009RF9DW,5,This is a beautiful scented lotion.  Very moisturizing and scent is perfect. I will order again when I run out.  It matched perfectly to the perfume.
A4DEEDXZK8L78,B0012Y0ZG2,5,This is a beautiful scented lotion.  Very moisturizing and scent is perfect. I will order again when I run out.  It matched perfectly to the perfume.
A4EKBPGD0LK2K,B0012Y0ZG2,5,"Love this product!  It's very nearly good as lanolin products.  It you want to avoid lanolin, it's the way to go!  (P.s.- Their stretch mark cream is awesome)"
A4EKBPGD0LK2K,B000URXP6E,5,"Love this product!  It's very nearly good as lanolin products.  It you want to avoid lanolin, it's the way to go!  (P.s.- Their stretch mark cream is awesome)"
A4EKBPGD0LK2K,B0009RF9DW,5,"Love this product!  It's very nearly good as lanolin products.  It you want to avoid lanolin, it's the way to go!  (P.s.- Their stretch mark cream is awesome)"
A4EKBPGD0LK2K,B0012Y0ZG2,5,"Love this product!  It's very nearly good as lanolin products.  It you want to avoid lanolin, it's the way to go!  (P.s.- Their stretch mark cream is awesome)"
A4IV41UZ0Y789,B001OHV1H4,5,Great product and fast service.
A4IV41UZ0Y789,B0012Y0ZG2,5,Great product and fast service.
A4IV41UZ0Y789,B00006L9LC,5,Great product and fast service.
A4IV41UZ0Y789,B0012Y0ZG2,5,Great product and fast service.
A4SD8F79JBYG2,B01E7UKR38,4,"15 year old daughter says:
-- nice color!
-- color is not opaque, so it takes multiple coats
-- gel coat is really nice, goes on smooth, makes it look like a gel finish
-- does not last 14 days"
A4SD8F79JBYG2,B001LNODUS,2,"Lavender water.

This has a nice scent and the sprayer sprays well, but it is so weak that the scent disappears within a few minutes If I spray more, the sheets get damp. I received a free bottle in exchange for an honest review and I was pretty excited about having lavender-scented sheets, but I won't be buying any of this item and can't recommend it. I have tried this company's soaps, though, and they are wonderful!"
A4SD8F79JBYG2,B019FWRG3C,2,"Lavender water.

This has a nice scent and the sprayer sprays well, but it is so weak that the scent disappears within a few minutes If I spray more, the sheets get damp. I received a free bottle in exchange for an honest review and I was pretty excited about having lavender-scented sheets, but I won't be buying any of this item and can't recommend it. I have tried this company's soaps, though, and they are wonderful!"
A4SD8F79JBYG2,B00W259T7G,5,"I LOVE LOVE LOVE this soap!!! These are thick heavy bars that are beautiful, smell wonderful, and create a nice soft lather. They look and feel luxurious and they're large, so they'll last a long time. I am so impressed. Every one of them (I have several types) is wonderful. The coconut feels especially soft and soothing. The raspberry is a gorgeous color. They leave a faint scent in my bathroom which makes it smell delicious. There is nothing negative to say. I've very pleased. These would be great for gifts."
A4SD8F79JBYG2,B01E7UKR38,3,"Review by my teen daughter:
Goes on smoothly, but it took 4 coats for the color to show up and be even slightly opaque. Lasts about a week before chipping."
A4UCVNYL7GY61,B0012Y0ZG2,5,Love the smell!!!
A4UCVNYL7GY61,B000URXP6E,5,Love the smell!!!
A4UCVNYL7GY61,B0009RF9DW,5,Love the smell!!!
A4UCVNYL7GY61,B0012Y0ZG2,5,Love the smell!!!
A4UJH2NJW002Y,B0012Y0ZG2,5,Love this shower gel and it was a good value.
A4UJH2NJW002Y,B000URXP6E,5,Love this shower gel and it was a good value.
A4UJH2NJW002Y,B0009RF9DW,5,Love this shower gel and it was a good value.
A4UJH2NJW002Y,B0012Y0ZG2,5,Love this shower gel and it was a good value.
A4WYCR7FYUSPS,B0012Y0ZG2,5,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.
A4WYCR7FYUSPS,B000URXP6E,5,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.
A4WYCR7FYUSPS,B0009RF9DW,5,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.
A4WYCR7FYUSPS,B0012Y0ZG2,5,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.
A59KNJGQD1ZJL,B0012Y0ZG2,5,"Since the Thymes comany stopped production of the Filigree, I'm glad to have found a new source.  Their stock will probably run out too, But for the time being I'm thrilled to have my favorite fragrance available."
A59KNJGQD1ZJL,B000URXP6E,5,"Since the Thymes comany stopped production of the Filigree, I'm glad to have found a new source.  Their stock will probably run out too, But for the time being I'm thrilled to have my favorite fragrance available."
A59KNJGQD1ZJL,B0009RF9DW,5,"Since the Thymes comany stopped production of the Filigree, I'm glad to have found a new source.  Their stock will probably run out too, But for the time being I'm thrilled to have my favorite fragrance available."
A59KNJGQD1ZJL,B0012Y0ZG2,5,"Since the Thymes comany stopped production of the Filigree, I'm glad to have found a new source.  Their stock will probably run out too, But for the time being I'm thrilled to have my favorite fragrance available."
A5BJMAHZWGJ7N,B01E7UKR38,5,"Love this shade of deep purple. The coverage is rich, you can get away with one coat just fine, but two coats is perfection. With the included top coat, shiny, protected nails. I get about 5 days of wear time, with minimal tip wear and zero chips. After that it's not bad at all, I'm just ready for a change.
And changing the Essie gel couture is easy breezy, regular polish remover and done. Plus, it dries fast - so much to love!!"
A5BJMAHZWGJ7N,B000VV1YOY,5,"This Essie Apricot cuticle oil is one of the greats. It's light, absorbs quickly and smells amazing!
The moisture lasts, and doesn't leave my fingers feeling greasy or oily."
A5BJMAHZWGJ7N,B01E7UKR38,5,"Rock the Runway is another winning red from the Essie Gel Couture line. I love the wide, curved brush which makes application effortless. I also love the fact that it doesn't need a base coat, and dries incredibly fast.
It's the cheeriest of cherry reds, bright, bold and yet classic.
I get pretty long wear time, not 14 days but still longer than a traditional polish on my working fingers. And even then, it's usually because of tip wear or grow out, not because the polish has chipped.
For the price, this is my go to polish. Love it!!"
A5BJMAHZWGJ7N,B00W259T7G,5,"I wasn't sure what to expect with this pink bar and the scent of Wildflower - but it's perfection. I would classify the wildflower scent as a fruity floral, it's light, pretty and sweet. (And, this does not have even a hint of rose or gardenia which is a typical floral go to note!)
I can smell a hint of it in the bathroom, but very faint and soft, and not at all on my skin after showering.
The bar itself is large, and it took a little extra grip from the usual bath size bars I use. But, the formula is creamy and smooth, lathers nicely and doesn't leave my skin dry. I can't say it's the most moisturizing of bars, but it feels really nice and rinses completely.
I love this scent so much more than I thought I would, that this is my new go to bar of soap."
A62R447U5SPTV,B0012Y0ZG2,5,This has been my fav for years! They don't make it anymore. Just wished they had the lotion to go with it!!
A62R447U5SPTV,B000URXP6E,5,This has been my fav for years! They don't make it anymore. Just wished they had the lotion to go with it!!
A62R447U5SPTV,B0009RF9DW,5,This has been my fav for years! They don't make it anymore. Just wished they had the lotion to go with it!!
A62R447U5SPTV,B0012Y0ZG2,5,This has been my fav for years! They don't make it anymore. Just wished they had the lotion to go with it!!
A62S8THB8S60B,B001OHV1H4,5,"~BACKGROUND~
We purchased this cape to use when my wife gives me and my son haircuts.

~PROS~
- Adjustable neck strap (works on me and my 7 year-old son)
- Good size at 36"" x 54""
- Repels water
- Appears to be well made

~CONS~
I would prefer a snap closure versus the velcro which tends to hold hair - a minor gripe though.

~CONCLUSION~
This cape has made cutting hair easier as it keeps cut hair off of clothes and contains a lot of hair so it can be dumped into the trash can and shaken out outside."
A62S8THB8S60B,B0012Y0ZG2,5,"~BACKGROUND~
We purchased this cape to use when my wife gives me and my son haircuts.

~PROS~
- Adjustable neck strap (works on me and my 7 year-old son)
- Good size at 36"" x 54""
- Repels water
- Appears to be well made

~CONS~
I would prefer a snap closure versus the velcro which tends to hold hair - a minor gripe though.

~CONCLUSION~
This cape has made cutting hair easier as it keeps cut hair off of clothes and contains a lot of hair so it can be dumped into the trash can and shaken out outside."
A62S8THB8S60B,B00006L9LC,5,"~BACKGROUND~
We purchased this cape to use when my wife gives me and my son haircuts.

~PROS~
- Adjustable neck strap (works on me and my 7 year-old son)
- Good size at 36"" x 54""
- Repels water
- Appears to be well made

~CONS~
I would prefer a snap closure versus the velcro which tends to hold hair - a minor gripe though.

~CONCLUSION~
This cape has made cutting hair easier as it keeps cut hair off of clothes and contains a lot of hair so it can be dumped into the trash can and shaken out outside."
A62S8THB8S60B,B0012Y0ZG2,5,"~BACKGROUND~
We purchased this cape to use when my wife gives me and my son haircuts.

~PROS~
- Adjustable neck strap (works on me and my 7 year-old son)
- Good size at 36"" x 54""
- Repels water
- Appears to be well made

~CONS~
I would prefer a snap closure versus the velcro which tends to hold hair - a minor gripe though.

~CONCLUSION~
This cape has made cutting hair easier as it keeps cut hair off of clothes and contains a lot of hair so it can be dumped into the trash can and shaken out outside."
A6CEOJ5ISIGRB,B00JF2GVWK,5,I love the smell of this body wash! It doesn't dry out my skin either!
A6CEOJ5ISIGRB,B0012Y0ZG2,5,I love the smell of this body wash! It doesn't dry out my skin either!
A6CEOJ5ISIGRB,B001OHV1H4,5,I love the smell of this body wash! It doesn't dry out my skin either!
A6CEOJ5ISIGRB,B0012Y0ZG2,5,I love the smell of this body wash! It doesn't dry out my skin either!
A71OPGFA90NJL,B00HLXEXDO,5,Love love love. I've got sensitive skin and I dislike a lot of scents but this smells amazing and takes care of me.
A71OPGFA90NJL,B000URXP6E,5,Love love love. I've got sensitive skin and I dislike a lot of scents but this smells amazing and takes care of me.
A71OPGFA90NJL,B0012Y0ZG2,5,Love love love. I've got sensitive skin and I dislike a lot of scents but this smells amazing and takes care of me.
A71OPGFA90NJL,B0012Y0ZG2,5,Love love love. I've got sensitive skin and I dislike a lot of scents but this smells amazing and takes care of me.
A73DFWJE0CGY6,B0012Y0ZG2,5,"Tree Hut has so far not sold me a product I do not love. The Kiwi body wash is mild and fragrant and cleanses well. You don't need much to clean your entire surface, so it's worth the extra price of buying from this company. Very high-quality and I will continue to buy from Tree Hut."
A73DFWJE0CGY6,B000URXP6E,5,"Tree Hut has so far not sold me a product I do not love. The Kiwi body wash is mild and fragrant and cleanses well. You don't need much to clean your entire surface, so it's worth the extra price of buying from this company. Very high-quality and I will continue to buy from Tree Hut."
A73DFWJE0CGY6,B0009RF9DW,5,"Tree Hut has so far not sold me a product I do not love. The Kiwi body wash is mild and fragrant and cleanses well. You don't need much to clean your entire surface, so it's worth the extra price of buying from this company. Very high-quality and I will continue to buy from Tree Hut."
A73DFWJE0CGY6,B0012Y0ZG2,5,"Tree Hut has so far not sold me a product I do not love. The Kiwi body wash is mild and fragrant and cleanses well. You don't need much to clean your entire surface, so it's worth the extra price of buying from this company. Very high-quality and I will continue to buy from Tree Hut."
A74WRG7ZEKXX7,B0012Y0ZG2,5,"As usual,  this bath gel was just as good as expected."
A74WRG7ZEKXX7,B000URXP6E,5,"As usual,  this bath gel was just as good as expected."
A74WRG7ZEKXX7,B0009RF9DW,5,"As usual,  this bath gel was just as good as expected."
A74WRG7ZEKXX7,B0012Y0ZG2,5,"As usual,  this bath gel was just as good as expected."
A7C77J4MH94B6,B01E7UKR38,4,"Great applicator brushes. Great color. Great polish (definitely lasts longer than less expensive brands). Great top coat. The results are salon-worthy. If this set were a little less expensive, it would be a steal and therefore a no-brainer five-star item. Still, it's a very good polish set and easily worthy of four stars."
A7C77J4MH94B6,B001LNODUS,4,"I'm reviewing the dried lavender blossoms. The scent is wonderful, so long as you like the scent of lavender -- and I do. I mix this with some dried flower petals and use it as potpourri in the restroom. It's not an immediately overwhelming scent, but when you walk into the room, it smells very nice. In the fall, I'm going to mix it with some ground cloves.

I'd give this five stars if it were just a bit less expensive. It's not overpriced, but it's not a steal, either. Overall, though, I'm happy with it."
A7C77J4MH94B6,B019FWRG3C,4,"I'm reviewing the dried lavender blossoms. The scent is wonderful, so long as you like the scent of lavender -- and I do. I mix this with some dried flower petals and use it as potpourri in the restroom. It's not an immediately overwhelming scent, but when you walk into the room, it smells very nice. In the fall, I'm going to mix it with some ground cloves.

I'd give this five stars if it were just a bit less expensive. It's not overpriced, but it's not a steal, either. Overall, though, I'm happy with it."
A7C77J4MH94B6,B00W259T7G,5,"I've been using Pre de Provence bar soaps for about six months now and I really like them (my favorites are the verbena and the rosemary mint). This is the first bar of ""Peony"" I've tried and it's very good. Given the name, it's no surprise it's a floral scent; I'd say it leans more feminine than masculine, but I'd also say its unisex if you like soft florals.

The nice thing about all the Pre de Provence soaps I've tried is that the scents are there when you're showering, but they don't linger so strongly that they'll clash with your cologne later on. For the price, they're excellent soaps."
A7COTFQZZ86N,B00BSE3III,5,Does a great job of keeping hair from yellowing.  Leaves it clean and soft.
A7COTFQZZ86N,B0012Y0ZG2,5,Does a great job of keeping hair from yellowing.  Leaves it clean and soft.
A7COTFQZZ86N,B001OHV1H4,5,Does a great job of keeping hair from yellowing.  Leaves it clean and soft.
A7COTFQZZ86N,B0012Y0ZG2,5,Does a great job of keeping hair from yellowing.  Leaves it clean and soft.
A7GC7S8AXFAU8,B001OHV1H4,5,"Smells amazing. I had to double bleach and my hair needed some extra love. It's a similar texture to any other oil, but the smell is the best part!
I have been using it for about 1 week, and I have noticed my hair is soft and not wirey, from the bleach. I put it all over, minus my top roots and my hairline. This will only slightly weigh your hair down. My hair is past my hips, and I was not forced to cut it thanks to this product. I also, instead of rinsing straight away, let it sit overnight, washed it, and then repeated the process a few times. It's my new secret weapon against bleach breakage!!"
A7GC7S8AXFAU8,B0012Y0ZG2,5,"Smells amazing. I had to double bleach and my hair needed some extra love. It's a similar texture to any other oil, but the smell is the best part!
I have been using it for about 1 week, and I have noticed my hair is soft and not wirey, from the bleach. I put it all over, minus my top roots and my hairline. This will only slightly weigh your hair down. My hair is past my hips, and I was not forced to cut it thanks to this product. I also, instead of rinsing straight away, let it sit overnight, washed it, and then repeated the process a few times. It's my new secret weapon against bleach breakage!!"
A7GC7S8AXFAU8,B00006L9LC,5,"Smells amazing. I had to double bleach and my hair needed some extra love. It's a similar texture to any other oil, but the smell is the best part!
I have been using it for about 1 week, and I have noticed my hair is soft and not wirey, from the bleach. I put it all over, minus my top roots and my hairline. This will only slightly weigh your hair down. My hair is past my hips, and I was not forced to cut it thanks to this product. I also, instead of rinsing straight away, let it sit overnight, washed it, and then repeated the process a few times. It's my new secret weapon against bleach breakage!!"
A7GC7S8AXFAU8,B0012Y0ZG2,5,"Smells amazing. I had to double bleach and my hair needed some extra love. It's a similar texture to any other oil, but the smell is the best part!
I have been using it for about 1 week, and I have noticed my hair is soft and not wirey, from the bleach. I put it all over, minus my top roots and my hairline. This will only slightly weigh your hair down. My hair is past my hips, and I was not forced to cut it thanks to this product. I also, instead of rinsing straight away, let it sit overnight, washed it, and then repeated the process a few times. It's my new secret weapon against bleach breakage!!"
A7IB2KI9HJZWU,B001OHV1H4,5,The shampoo and conditioner both work very well. My hair feels softer and looks fuller.  I'm very happy with it
A7IB2KI9HJZWU,B0012Y0ZG2,5,The shampoo and conditioner both work very well. My hair feels softer and looks fuller.  I'm very happy with it
A7IB2KI9HJZWU,B00006L9LC,5,The shampoo and conditioner both work very well. My hair feels softer and looks fuller.  I'm very happy with it
A7IB2KI9HJZWU,B0012Y0ZG2,5,The shampoo and conditioner both work very well. My hair feels softer and looks fuller.  I'm very happy with it
A7ID5H7FWLJHC,B001OHV1H4,1,Too expensive for such poor quality. There was no improvement and I am starting to think my scalp is worse off than it was before I started using this product. I do agree with other reviews that it feels watered down too much. Had to use more shampoo than all other shampoo's I have tried to get a good lather.
A7ID5H7FWLJHC,B0012Y0ZG2,1,Too expensive for such poor quality. There was no improvement and I am starting to think my scalp is worse off than it was before I started using this product. I do agree with other reviews that it feels watered down too much. Had to use more shampoo than all other shampoo's I have tried to get a good lather.
A7ID5H7FWLJHC,B00006L9LC,1,Too expensive for such poor quality. There was no improvement and I am starting to think my scalp is worse off than it was before I started using this product. I do agree with other reviews that it feels watered down too much. Had to use more shampoo than all other shampoo's I have tried to get a good lather.
A7ID5H7FWLJHC,B0012Y0ZG2,1,Too expensive for such poor quality. There was no improvement and I am starting to think my scalp is worse off than it was before I started using this product. I do agree with other reviews that it feels watered down too much. Had to use more shampoo than all other shampoo's I have tried to get a good lather.
A7LAYX9R7IMOO,B0012Y0ZG2,5,I really is what I expected
A7LAYX9R7IMOO,B000URXP6E,5,I really is what I expected
A7LAYX9R7IMOO,B0009RF9DW,5,I really is what I expected
A7LAYX9R7IMOO,B0012Y0ZG2,5,I really is what I expected
A7M85H7UTJEKI,B0012Y0ZG2,5,"This stuff smells heavenly and I am so happy to find Amazon has it!  I have been importing it at a much higher price and love the convenience of ordering it now via Amazon, not to mention the price break.  I use it as bubble bath daily and love it!"
A7M85H7UTJEKI,B000URXP6E,5,"This stuff smells heavenly and I am so happy to find Amazon has it!  I have been importing it at a much higher price and love the convenience of ordering it now via Amazon, not to mention the price break.  I use it as bubble bath daily and love it!"
A7M85H7UTJEKI,B0009RF9DW,5,"This stuff smells heavenly and I am so happy to find Amazon has it!  I have been importing it at a much higher price and love the convenience of ordering it now via Amazon, not to mention the price break.  I use it as bubble bath daily and love it!"
A7M85H7UTJEKI,B0012Y0ZG2,5,"This stuff smells heavenly and I am so happy to find Amazon has it!  I have been importing it at a much higher price and love the convenience of ordering it now via Amazon, not to mention the price break.  I use it as bubble bath daily and love it!"
A7QMV1ENEUAC9,B001OHV1H4,5,"love this shampoo, came very quickly, thank you."
A7QMV1ENEUAC9,B0012Y0ZG2,5,"love this shampoo, came very quickly, thank you."
A7QMV1ENEUAC9,B00006L9LC,5,"love this shampoo, came very quickly, thank you."
A7QMV1ENEUAC9,B0012Y0ZG2,5,"love this shampoo, came very quickly, thank you."
A7VOU5ARHQ20F,B001OHV1H4,5,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders.
A7VOU5ARHQ20F,B0012Y0ZG2,5,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders.
A7VOU5ARHQ20F,B00006L9LC,5,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders.
A7VOU5ARHQ20F,B0012Y0ZG2,5,Love this stuff.  It works better on my Psoriasis better then the medical creams and ointments the doctors prescribed.  Too bad they stopped making it.  Horde it all now because someday it will be gone and you will be forced to use head and shoulders.
A80A8PCDT0NFB,B001OHV1H4,5,"Used for years, it has DHT blocker"
A80A8PCDT0NFB,B0012Y0ZG2,5,"Used for years, it has DHT blocker"
A80A8PCDT0NFB,B00006L9LC,5,"Used for years, it has DHT blocker"
A80A8PCDT0NFB,B0012Y0ZG2,5,"Used for years, it has DHT blocker"
A84MTP7LSOTXG,B001OHV1H4,5,Love this stuff! Adds glowing moisture to my dry skin without oily feeling!
A84MTP7LSOTXG,B0012Y0ZG2,5,Love this stuff! Adds glowing moisture to my dry skin without oily feeling!
A84MTP7LSOTXG,B00006L9LC,5,Love this stuff! Adds glowing moisture to my dry skin without oily feeling!
A84MTP7LSOTXG,B0012Y0ZG2,5,Love this stuff! Adds glowing moisture to my dry skin without oily feeling!
A85ENSL5HBBZF,B0012Y0ZG2,5,100% natural and organic and performes much better than chemical counterparts for the same price.
A85ENSL5HBBZF,B000URXP6E,5,100% natural and organic and performes much better than chemical counterparts for the same price.
A85ENSL5HBBZF,B0009RF9DW,5,100% natural and organic and performes much better than chemical counterparts for the same price.
A85ENSL5HBBZF,B0012Y0ZG2,5,100% natural and organic and performes much better than chemical counterparts for the same price.
A89GFB5RTGC8Z,B001OHV1H4,5,Gives fine hair more body in just a couple days use
A89GFB5RTGC8Z,B0012Y0ZG2,5,Gives fine hair more body in just a couple days use
A89GFB5RTGC8Z,B00006L9LC,5,Gives fine hair more body in just a couple days use
A89GFB5RTGC8Z,B0012Y0ZG2,5,Gives fine hair more body in just a couple days use
A8B6JCPLPWVK5,B0012Y0ZG2,5,"Love this product! The scent is subtle, fresh and it leaves your skin feeling soft."
A8B6JCPLPWVK5,B000URXP6E,5,"Love this product! The scent is subtle, fresh and it leaves your skin feeling soft."
A8B6JCPLPWVK5,B0009RF9DW,5,"Love this product! The scent is subtle, fresh and it leaves your skin feeling soft."
A8B6JCPLPWVK5,B0012Y0ZG2,5,"Love this product! The scent is subtle, fresh and it leaves your skin feeling soft."
A8CGEXNIB402C,B0012Y0ZG2,5,I purchased Chanel Antaeus Bath and shower Gel.  The process was quick and easy and I received the product when promised.
A8CGEXNIB402C,B0012Y0ZG2,5,I purchased Chanel Antaeus Bath and shower Gel.  The process was quick and easy and I received the product when promised.
A8CGEXNIB402C,B0012Y0ZG2,5,I purchased Chanel Antaeus Bath and shower Gel.  The process was quick and easy and I received the product when promised.
A8CGEXNIB402C,B0012Y0ZG2,5,I purchased Chanel Antaeus Bath and shower Gel.  The process was quick and easy and I received the product when promised.
A8FTL366YFPRX,B00QXW95Q4,5,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie."
A8FTL366YFPRX,B0012Y0ZG2,5,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie."
A8FTL366YFPRX,B001OHV1H4,5,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie."
A8FTL366YFPRX,B0012Y0ZG2,5,"This has helped my hair more than any other product I've tried. I went from red back to blonde and the stylist I was seeing FRIED my hair. Literally told me ""no charge for the chemical cut!"" and laughed. It's been an entire year of hair rehab and this is the only stuff that's worked. I've tried Kerastase, PHYTO and Davines. The Davines conditioner was great, the shampoo not so much. So I switched back to Theorie."
A8KB4X4BRD00L,B001OHV1H4,5,My hair is softer with less frizz after blow drying.
A8KB4X4BRD00L,B0012Y0ZG2,5,My hair is softer with less frizz after blow drying.
A8KB4X4BRD00L,B00006L9LC,5,My hair is softer with less frizz after blow drying.
A8KB4X4BRD00L,B0012Y0ZG2,5,My hair is softer with less frizz after blow drying.
A8N02S3VNT60S,B0012Y0ZG2,5,great buy
A8N02S3VNT60S,B000URXP6E,5,great buy
A8N02S3VNT60S,B0009RF9DW,5,great buy
A8N02S3VNT60S,B0012Y0ZG2,5,great buy
